"","Industry","Date","Group","Count","Percent_rate_of_change"
"2158","Government",2018-10-01,"notWomen",9528,-0.0314762354422411
"2159","Government",2018-11-01,"notWomen",9509,-0.199412258606213
"2160","Government",2018-12-01,"notWomen",9533,0.252392470291303
"2161","Government",2019-01-01,"notWomen",9527,-0.0629392636106158
"2162","Government",2019-02-01,"notWomen",9513,-0.14695077149155
"2163","Government",2019-03-01,"notWomen",9534,0.22075055187638
"2164","Government",2019-04-01,"notWomen",9550,0.167820432137613
"2165","Government",2019-05-01,"notWomen",9540,-0.104712041884817
"2166","Government",2019-06-01,"notWomen",9533,-0.0733752620545073
"2167","Government",2019-07-01,"notWomen",9554,0.220287422637155
"2168","Government",2019-08-01,"notWomen",9575,0.219803223780615
"2169","Government",2019-09-01,"notWomen",9595,0.2088772845953
"2170","Government",2019-10-01,"notWomen",9587,-0.0833767587285044
"2171","Government",2019-11-01,"notWomen",9590,0.0312923750912694
"2172","Government",2019-12-01,"notWomen",9599,0.0938477580813347
"2173","Government",2020-01-01,"notWomen",9627,0.291697051776227
"2174","Government",2020-02-01,"notWomen",9644,0.17658668328659
"2175","Government",2020-03-01,"notWomen",9630,-0.145167980091248
"2176","Government",2020-04-01,"notWomen",9265,-3.79023883696781
"2177","Government",2020-05-01,"notWomen",9101,-1.77010253642741
"2178","Government",2020-06-01,"notWomen",9103,0.0219756070761455
"2179","Government",2020-07-01,"notWomen",9114,0.120839283752609
"2180","Government",2020-08-01,"notWomen",9375,2.86372613561554
"2181","Government",2020-09-01,"notWomen",9304,-0.757333333333333
"2182","Government",2020-10-01,"notWomen",9175,-1.38650042992261
"2183","Government",2020-11-01,"notWomen",9111,-0.697547683923706
"2184","Government",2020-12-01,"notWomen",9124,0.142684666886182
"2185","Government",2021-01-01,"notWomen",9159,0.383603682595353
"2186","Government",2021-02-01,"notWomen",9121,-0.414892455508243
"2187","Government",2021-03-01,"notWomen",9150,0.317947593465629
"2188","Government",2021-04-01,"notWomen",9154,0.0437158469945355
"2189","Government",2021-05-01,"notWomen",9180,0.284028839851431
"2190","Government",2021-06-01,"notWomen",9231,0.555555555555556
"2191","Government",2021-07-01,"notWomen",9288,0.617484562885928
"2192","Government",2021-08-01,"notWomen",9276,-0.129198966408269
"2193","Government",2021-09-01,"notWomen",9239,-0.398878827080638
"2194","Government",2011-01-01,"Women",12697,NA
"2195","Government",2011-02-01,"Women",12667,-0.236276285736788
"2196","Government",2011-03-01,"Women",12667,0
"2197","Government",2011-04-01,"Women",12671,0.0315781163653588
"2198","Government",2011-05-01,"Women",12640,-0.244653144976719
"2199","Government",2011-06-01,"Women",12662,0.174050632911392
"2200","Government",2011-07-01,"Women",12617,-0.355394092560417
"2201","Government",2011-08-01,"Women",12562,-0.4359197907585
"2202","Government",2011-09-01,"Women",12564,0.0159210316828531
"2203","Government",2011-10-01,"Women",12565,0.00795924864692773
"2204","Government",2011-11-01,"Women",12545,-0.159172304019101
"2205","Government",2011-12-01,"Women",12533,-0.0956556396970905
"2206","Government",2012-01-01,"Women",12530,-0.0239368068299689
"2207","Government",2012-02-01,"Women",12522,-0.0638467677573823
"2208","Government",2012-03-01,"Women",12518,-0.0319437789490497
"2209","Government",2012-04-01,"Women",12506,-0.0958619587793577
"2210","Government",2012-05-01,"Women",12495,-0.0879577802654726
"2211","Government",2012-06-01,"Women",12494,-0.00800320128051221
"2212","Government",2012-07-01,"Women",12491,-0.0240115255322555
"2213","Government",2012-08-01,"Women",12486,-0.0400288207509407
"2214","Government",2012-09-01,"Women",12471,-0.12013455069678
"2215","Government",2012-10-01,"Women",12463,-0.0641488252746372
"2216","Government",2012-11-01,"Women",12460,-0.0240712509026719
"2217","Government",2012-12-01,"Women",12468,0.0642054574638844
"2218","Government",2013-01-01,"Women",12466,-0.0160410651267244
"2219","Government",2013-02-01,"Women",12479,0.104283651532167
"2220","Government",2013-03-01,"Women",12476,-0.0240403878515907
"2221","Government",2013-04-01,"Women",12475,-0.00801538954793203
"2222","Government",2013-05-01,"Women",12466,-0.0721442885771543
"2223","Government",2013-06-01,"Women",12440,-0.208567303064335
"2224","Government",2013-07-01,"Women",12441,0.00803858520900321
"2225","Government",2013-08-01,"Women",12456,0.120569086086327
"2226","Government",2013-09-01,"Women",12467,0.088310854206808
"2227","Government",2013-10-01,"Women",12466,-0.00802117590438758
"2228","Government",2013-11-01,"Women",12468,0.0160436386972565
"2229","Government",2013-12-01,"Women",12456,-0.0962463907603465
"2230","Government",2014-01-01,"Women",12451,-0.0401412973667309
"2231","Government",2014-02-01,"Women",12453,0.0160629668299735
"2232","Government",2014-03-01,"Women",12467,0.112422709387296
"2233","Government",2014-04-01,"Women",12485,0.144381166278976
"2234","Government",2014-05-01,"Women",12482,-0.0240288346015218
"2235","Government",2014-06-01,"Women",12490,0.0640922929017786
"2236","Government",2014-07-01,"Women",12486,-0.0320256204963971
"2237","Government",2014-08-01,"Women",12463,-0.184206311068397
"2238","Government",2014-09-01,"Women",12510,0.37711626414186
"2239","Government",2014-10-01,"Women",12516,0.0479616306954436
"2240","Government",2014-11-01,"Women",12531,0.119846596356663
"2241","Government",2014-12-01,"Women",12540,0.0718218817333014
"2242","Government",2015-01-01,"Women",12551,0.087719298245614
"2243","Government",2015-02-01,"Women",12577,0.207154808381802
"2244","Government",2015-03-01,"Women",12565,-0.0954122604754711
"2245","Government",2015-04-01,"Women",12582,0.135296458416236
"2246","Government",2015-05-01,"Women",12595,0.103322206326498
"2247","Government",2015-06-01,"Women",12603,0.0635172687574434
"2248","Government",2015-07-01,"Women",12613,0.0793461874156947
"2249","Government",2015-08-01,"Women",12615,0.0158566558312852
"2250","Government",2015-09-01,"Women",12616,0.00792707094728498
"2251","Government",2015-10-01,"Women",12627,0.0871908687381103
"2252","Government",2015-11-01,"Women",12635,0.0633562999920805
"2253","Government",2015-12-01,"Women",12651,0.126632370399683
"2254","Government",2016-01-01,"Women",12663,0.0948541617263457
"2255","Government",2016-02-01,"Women",12675,0.0947642738687515
"2256","Government",2016-03-01,"Women",12710,0.276134122287968
"2257","Government",2016-04-01,"Women",12715,0.03933910306845
"2258","Government",2016-05-01,"Women",12714,-0.00786472670074715
"2259","Government",2016-06-01,"Women",12708,-0.047192071731949
"2260","Government",2016-07-01,"Women",12797,0.700346238589865
"2261","Government",2016-08-01,"Women",12792,-0.0390716574197077
"2262","Government",2016-09-01,"Women",12796,0.0312695434646654
"2263","Government",2016-10-01,"Women",12784,-0.0937793060331353
"2264","Government",2016-11-01,"Women",12781,-0.0234668335419274
"2265","Government",2016-12-01,"Women",12785,0.0312964556763946
"2266","Government",2017-01-01,"Women",12790,0.0391083300743058
"2267","Government",2017-02-01,"Women",12799,0.0703674745895231
"2268","Government",2017-03-01,"Women",12800,0.00781311039924994
"2269","Government",2017-04-01,"Women",12803,0.0234375
"2270","Government",2017-05-01,"Women",12797,-0.0468640162461923
"2271","Government",2017-06-01,"Women",12803,0.0468859889036493
"2272","Government",2017-07-01,"Women",12822,0.148402718112942
"2273","Government",2017-08-01,"Women",12825,0.0233972859148339
"2274","Government",2017-09-01,"Women",12835,0.0779727095516569
"2275","Government",2017-10-01,"Women",12837,0.0155823918971562
"2276","Government",2017-11-01,"Women",12851,0.109059749162577
"2277","Government",2017-12-01,"Women",12857,0.0466889736207299
"2278","Government",2018-01-01,"Women",12845,-0.0933343703818931
"2279","Government",2018-02-01,"Women",12880,0.272479564032698
"2280","Government",2018-03-01,"Women",12877,-0.0232919254658385
"2281","Government",2018-04-01,"Women",12883,0.0465947037353421
"2282","Government",2018-05-01,"Women",12908,0.194054179927036
"2283","Government",2018-06-01,"Women",12921,0.100712736287574
"2284","Government",2018-07-01,"Women",12923,0.0154786781208885
"2285","Government",2018-08-01,"Women",12954,0.239882380252263
"2286","Government",2018-09-01,"Women",12963,0.0694766095414544
"2287","Government",2018-10-01,"Women",12966,0.0231427910205971
"2288","Government",2018-11-01,"Women",12968,0.0154249575813667
"2289","Government",2018-12-01,"Women",12983,0.115669339913634
"2290","Government",2019-01-01,"Women",12990,0.0539166602480166
"2291","Government",2019-02-01,"Women",12984,-0.046189376443418
"2292","Government",2019-03-01,"Women",12990,0.0462107208872458
"2293","Government",2019-04-01,"Women",13013,0.177059276366436
"2294","Government",2019-05-01,"Women",13016,0.0230538692077154
"2295","Government",2019-06-01,"Women",13029,0.0998770743700061
"2296","Government",2019-07-01,"Women",13053,0.184204466958324
"2297","Government",2019-08-01,"Women",13088,0.268137592890523
"2298","Government",2019-09-01,"Women",13095,0.0534841075794621
"2299","Government",2019-10-01,"Women",13105,0.0763650248186331
"2300","Government",2019-11-01,"Women",13126,0.160244181610072
"2301","Government",2019-12-01,"Women",13130,0.0304738686576261
"2302","Government",2020-01-01,"Women",13162,0.243716679360244
"2303","Government",2020-02-01,"Women",13191,0.220331256647926
"2304","Government",2020-03-01,"Women",13144,-0.356303540292624
"2305","Government",2020-04-01,"Women",12561,-4.43548387096774
"2306","Government",2020-05-01,"Women",12213,-2.77048005732028
"2307","Government",2020-06-01,"Women",12250,0.302955866699419
"2308","Government",2020-07-01,"Women",12442,1.56734693877551
"2309","Government",2020-08-01,"Women",12698,2.05754701816428
"2310","Government",2020-09-01,"Women",12553,-1.14191211214364
"2311","Government",2020-10-01,"Women",12408,-1.15510236596829
"2312","Government",2020-11-01,"Women",12377,-0.249838813668601
"2313","Government",2020-12-01,"Women",12332,-0.363577603619617
"2314","Government",2021-01-01,"Women",12408,0.616282841388258
"2315","Government",2021-02-01,"Women",12360,-0.386847195357834
"2316","Government",2021-03-01,"Women",12392,0.258899676375405
"2317","Government",2021-04-01,"Women",12431,0.314719173660426
"2318","Government",2021-05-01,"Women",12464,0.265465368835975
"2319","Government",2021-06-01,"Women",12567,0.826379974326059
"2320","Government",2021-07-01,"Women",12785,1.7347019972945
"2321","Government",2021-08-01,"Women",12831,0.359796636683614
"2322","Government",2021-09-01,"Women",12745,-0.670251734081521
"2323","Information",2011-01-01,"All",2678,NA
"2324","Information",2011-02-01,"All",2673,-0.186706497386109
"2325","Information",2011-03-01,"All",2672,-0.0374111485222596
"2326","Information",2011-04-01,"All",2674,0.0748502994011976
"2327","Information",2011-05-01,"All",2679,0.18698578908003
"2328","Information",2011-06-01,"All",2685,0.223964165733483
"2329","Information",2011-07-01,"All",2676,-0.335195530726257
"2330","Information",2011-08-01,"All",2634,-1.5695067264574
"2331","Information",2011-09-01,"All",2677,1.63249810174639
"2332","Information",2011-10-01,"All",2677,0
"2333","Information",2011-11-01,"All",2676,-0.0373552484124019
"2334","Information",2011-12-01,"All",2678,0.0747384155455904
"2335","Information",2012-01-01,"All",2665,-0.485436893203884
"2336","Information",2012-02-01,"All",2676,0.412757973733583
"2337","Information",2012-03-01,"All",2678,0.0747384155455904
"2338","Information",2012-04-01,"All",2679,0.0373412994772218
"2339","Information",2012-05-01,"All",2685,0.223964165733483
"2340","Information",2012-06-01,"All",2674,-0.409683426443203
"2341","Information",2012-07-01,"All",2680,0.224382946896036
"2342","Information",2012-08-01,"All",2676,-0.149253731343284
"2343","Information",2012-09-01,"All",2670,-0.224215246636771
"2344","Information",2012-10-01,"All",2667,-0.112359550561798
"2345","Information",2012-11-01,"All",2674,0.26246719160105
"2346","Information",2012-12-01,"All",2675,0.037397157816006
"2347","Information",2013-01-01,"All",2661,-0.523364485981308
"2348","Information",2013-02-01,"All",2699,1.42803457346862
"2349","Information",2013-03-01,"All",2699,0
"2350","Information",2013-04-01,"All",2696,-0.111152278621712
"2351","Information",2013-05-01,"All",2711,0.556379821958457
"2352","Information",2013-06-01,"All",2707,-0.147547030616009
"2353","Information",2013-07-01,"All",2720,0.480236424085704
"2354","Information",2013-08-01,"All",2690,-1.10294117647059
"2355","Information",2013-09-01,"All",2707,0.631970260223048
"2356","Information",2013-10-01,"All",2719,0.443295160694496
"2357","Information",2013-11-01,"All",2724,0.183891136447223
"2358","Information",2013-12-01,"All",2726,0.0734214390602056
"2359","Information",2014-01-01,"All",2721,-0.183418928833456
"2360","Information",2014-02-01,"All",2719,-0.0735023888276369
"2361","Information",2014-03-01,"All",2725,0.220669363736668
"2362","Information",2014-04-01,"All",2722,-0.110091743119266
"2363","Information",2014-05-01,"All",2719,-0.110213078618663
"2364","Information",2014-06-01,"All",2725,0.220669363736668
"2365","Information",2014-07-01,"All",2724,-0.036697247706422
"2366","Information",2014-08-01,"All",2731,0.25697503671072
"2367","Information",2014-09-01,"All",2732,0.0366166239472721
"2368","Information",2014-10-01,"All",2726,-0.219619326500732
"2369","Information",2014-11-01,"All",2735,0.33015407190022
"2370","Information",2014-12-01,"All",2735,0
"2371","Information",2015-01-01,"All",2738,0.109689213893967
"2372","Information",2015-02-01,"All",2742,0.14609203798393
"2373","Information",2015-03-01,"All",2737,-0.182348650619985
"2374","Information",2015-04-01,"All",2741,0.146145414687614
"2375","Information",2015-05-01,"All",2749,0.291864283108355
"2376","Information",2015-06-01,"All",2750,0.0363768643142961
"2377","Information",2015-07-01,"All",2753,0.109090909090909
"2378","Information",2015-08-01,"All",2754,0.0363240101707228
"2379","Information",2015-09-01,"All",2764,0.363108206245461
"2380","Information",2015-10-01,"All",2763,-0.0361794500723589
"2381","Information",2015-11-01,"All",2750,-0.470503076366269
"2382","Information",2015-12-01,"All",2759,0.327272727272727
"2383","Information",2016-01-01,"All",2762,0.108735048930772
"2384","Information",2016-02-01,"All",2776,0.506879073135409
"2385","Information",2016-03-01,"All",2785,0.324207492795389
"2386","Information",2016-04-01,"All",2789,0.143626570915619
"2387","Information",2016-05-01,"All",2753,-1.29078522768017
"2388","Information",2016-06-01,"All",2798,1.63458045768253
"2389","Information",2016-07-01,"All",2799,0.0357398141529664
"2390","Information",2016-08-01,"All",2805,0.214362272240086
"2391","Information",2016-09-01,"All",2812,0.249554367201426
"2392","Information",2016-10-01,"All",2814,0.0711237553342817
"2393","Information",2016-11-01,"All",2811,-0.106609808102345
"2394","Information",2016-12-01,"All",2812,0.0355745286374956
"2395","Information",2017-01-01,"All",2818,0.213371266002845
"2396","Information",2017-02-01,"All",2814,-0.14194464158978
"2397","Information",2017-03-01,"All",2812,-0.0710732054015636
"2398","Information",2017-04-01,"All",2808,-0.142247510668563
"2399","Information",2017-05-01,"All",2803,-0.178062678062678
"2400","Information",2017-06-01,"All",2808,0.178380306814128
"2401","Information",2017-07-01,"All",2810,0.0712250712250712
"2402","Information",2017-08-01,"All",2815,0.177935943060498
"2403","Information",2017-09-01,"All",2812,-0.106571936056838
"2404","Information",2017-10-01,"All",2813,0.0355618776671408
"2405","Information",2017-11-01,"All",2815,0.0710984713828653
"2406","Information",2017-12-01,"All",2821,0.213143872113677
"2407","Information",2018-01-01,"All",2814,-0.248138957816377
"2408","Information",2018-02-01,"All",2814,0
"2409","Information",2018-03-01,"All",2825,0.3909026297086
"2410","Information",2018-04-01,"All",2838,0.460176991150442
"2411","Information",2018-05-01,"All",2837,-0.0352360817477097
"2412","Information",2018-06-01,"All",2837,0
"2413","Information",2018-07-01,"All",2842,0.176242509693338
"2414","Information",2018-08-01,"All",2843,0.0351864883884588
"2415","Information",2018-09-01,"All",2839,-0.140696447414703
"2416","Information",2018-10-01,"All",2852,0.457907713983797
"2417","Information",2018-11-01,"All",2853,0.0350631136044881
